"","weight","age","voted","party","registered","method_vote"
"2374",0.794505345483867,25,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2375",0.580381104545777,27,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2376",0.754490519148596,56,"yes","Republican","Yes","In person on election day"
"2377",0.166626199725575,58,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2378",0.324807333728309,45,"yes","Democrat","Yes","In person early"
"2379",0.734489826753289,74,"yes","Independent","Yes","Voted by mail or absentee"
"2380",9.16137103750951,79,"yes","Independent","Yes","In person on election day"
"2381",0.123379330273516,69,"yes","Other","Yes","In person on election day"
"2382",0.26705507781225,21,"no","Independent","Yes","Dontknow_skipped_notasked"
"2383",0.425714441587036,37,"yes","Independent","Yes","In person on election day"
"2384",0.291138633894355,60,"yes","Democrat","Yes","In person early"
"2385",0.0670527568995491,35,"no","Republican","Yes","Dontknow_skipped_notasked"
"2386",2.76419431207737,69,"yes","Other","Yes","Voted by mail or absentee"
"2387",0.627327494521317,51,"yes","Democrat","Yes","In person early"
"2388",0.910927219198392,37,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2389",0.65282186372491,21,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2390",1.26883833653073,59,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"2391",0.0445051739276714,32,"yes","Republican","Yes","In person on election day"
"2392",0.254949947761293,38,"yes","Democrat","Yes","In person early"
"2393",2.13570339250992,60,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2394",0.972174543645856,25,"yes","Democrat","Yes","Dontknow_skipped_notasked"
"2395",0.812126925608866,48,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2396",1.35764480966784,26,"yes","Independent","Yes","In person on election day"
"2397",0.0500276511995109,20,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2398",0.551857246633178,31,"yes","Democrat","Yes","In person early"
"2399",2.23093087107402,36,"NAorMissing","Republican","DontKnow","Dontknow_skipped_notasked"
"2400",0.233255585091187,56,"yes","Democrat","Yes","In person on election day"
"2401",0.219976730900102,25,"yes","Democrat","Yes","In person on election day"
"2402",0.325587486291252,77,"yes","Democrat","Yes","In person on election day"
"2403",2.08711395353802,72,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2404",1.20164699153339,39,"yes","Republican","Yes","In person on election day"
"2405",0.578706619372565,24,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2406",0.37438740899115,58,"yes","Democrat","Yes","In person early"
"2407",0.549886381601218,80,"yes","Independent","Yes","Voted by mail or absentee"
"2408",0.323559329414887,54,"yes","Independent","Yes","In person on election day"
"2409",0.479174218674241,57,"yes","Independent","Yes","In person early"
"2410",0.556837626090216,64,"yes","Democrat","Yes","In person early"
"2411",0.978196576098421,69,"yes","Republican","Yes","In person early"
"2412",0.37438740899115,54,"yes","Democrat","Yes","Voted by mail or absentee"
"2413",0.435942875007865,32,"yes","Republican","Yes","In person on election day"
"2414",0.229845852112669,47,"yes","Other","Yes","In person on election day"
"2415",0.521594491219842,66,"yes","Democrat","Yes","In person on election day"
"2416",0.513506040360906,59,"yes","Republican","Yes","Voted by mail or absentee"
"2417",0.761712274881218,79,"yes","Republican","Yes","Voted by mail or absentee"
"2418",0.685257161241155,79,"yes","Independent","Yes","In person on election day"
"2419",0.7536173258152,68,"yes","Independent","Yes","In person early"
"2420",0.540689582049148,61,"yes","Independent","Yes","In person on election day"
"2421",2.00515827670273,52,"yes","Independent","Yes","In person on election day"
"2422",0.55489742938685,66,"yes","Democrat","Yes","In person on election day"
"2423",1.17207405880823,63,"yes","Independent","Yes","In person early"
"2424",0.980498867361204,78,"yes","Republican","Yes","In person early"
"2425",0.390806298069086,67,"yes","Independent","Yes","In person early"
"2426",0.685257161241155,67,"yes","Republican","Yes","In person on election day"
"2427",0.949959418693993,70,"yes","Republican","Yes","Voted by mail or absentee"
"2428",0.967800982222367,71,"yes","Independent","Yes","In person on election day"
"2429",2.40522744898265,77,"yes","Independent","Yes","Voted by mail or absentee"
"2430",0.939811933115503,56,"yes","Independent","Yes","In person on election day"
"2431",0.604277989501686,67,"yes","Republican","Yes","In person on election day"
"2432",0.893058114740699,89,"yes","Republican","Yes","In person early"
"2433",1.42931956843803,54,"yes","Republican","Yes","In person on election day"
"2434",0.970078806332497,82,"yes","Republican","Yes","In person on election day"
"2435",0.536693305128688,76,"yes","Democrat","Yes","In person early"
"2436",1.30203212783569,62,"yes","Republican","Yes","In person on election day"
"2437",0.448091938911052,69,"yes","Democrat","Yes","Voted by mail or absentee"
"2438",1.98174303357335,42,"yes","Republican","Yes","In person early"
"2439",3.30102844453347,59,"yes","Republican","Yes","In person on election day"
"2440",0.801965784575592,37,"yes","Independent","Yes","In person on election day"
"2441",0.570087973783348,56,"yes","Republican","Yes","In person on election day"
"2442",0.788132626849273,28,"yes","Independent","Yes","Voted by mail or absentee"
"2443",1.49504474586652,34,"yes","Democrat","Yes","Voted by mail or absentee"
"2444",0.741090507510522,51,"yes","Independent","Yes","In person early"
"2445",0.550637466577643,32,"yes","Democrat","Yes","In person on election day"
"2446",2.54705178783688,39,"yes","Republican","Yes","In person on election day"
"2447",1.01730104785757,54,"yes","Republican","Yes","In person on election day"
"2448",0.948513375116323,58,"yes","Democrat","Yes","Voted by mail or absentee"
"2449",0.378727092477034,47,"yes","Democrat","Yes","In person early"
"2450",1.05520999129616,66,"yes","Independent","Yes","In person on election day"
"2451",0.10235931186888,48,"yes","Other","Yes","In person on election day"
"2452",0.459222112565957,29,"no","Independent","Yes","Dontknow_skipped_notasked"
"2453",1.01740107709449,58,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2454",0.0321064158068814,49,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2455",0.41187399633074,60,"yes","Republican","Yes","In person on election day"
"2456",0.313079692154664,34,"yes","Independent","Yes","In person on election day"
"2457",1.66129367322405,71,"yes","Democrat","Yes","Voted by mail or absentee"
"2458",0.150710989545961,45,"yes","Independent","Yes","In person on election day"
"2459",1.09755865983401,56,"yes","Democrat","Yes","In person early"
"2460",0.315274789193632,62,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2461",0.759548264146841,68,"yes","Republican","Yes","Voted by mail or absentee"
"2462",0.985685827329419,54,"NAorMissing","NAorMissing","DontKnow","Dontknow_skipped_notasked"
"2463",0.784537517033261,32,"yes","Republican","Yes","In person on election day"
"2464",1.0175463459759,61,"yes","Democrat","Yes","In person on election day"
"2465",0.436809394028929,59,"yes","Democrat","Yes","Voted by mail or absentee"
"2466",1.06808845438287,58,"yes","Independent","Yes","In person on election day"
"2467",1.08701655469613,42,"yes","Republican","Yes","In person on election day"
"2468",0.0728283337894265,47,"yes","Democrat","Yes","In person on election day"
"2469",1.08522039458624,60,"yes","Independent","Yes","In person on election day"
"2470",0.847895102584014,26,"yes","Democrat","Yes","In person on election day"
"2471",0.723814640877698,23,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2472",1.7882101896684,68,"yes","Independent","Yes","In person early"
"2473",1.80834313322813,28,"no","Democrat","No","Dontknow_skipped_notasked"
"2474",0.396134389005686,59,"yes","Democrat","Yes","In person early"
"2475",0.387015073568531,58,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2476",2.46555978591635,40,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2477",0.578510579435913,61,"yes","Democrat","Yes","In person on election day"
"2478",0.27866771323764,40,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2479",0.51332482922293,75,"yes","Democrat","Yes","In person on election day"
"2480",2.00515827670273,55,"yes","Republican","Yes","Voted by mail or absentee"
"2481",0.0293153406002147,43,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2482",1.47421569751648,24,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2483",0.141701813007044,19,"no","Democrat","Yes","Dontknow_skipped_notasked"
"2484",0.937762266741673,20,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2485",0.867314298946592,37,"yes","Democrat","Yes","In person on election day"
"2486",0.222007801918782,62,"yes","Republican","Yes","In person early"
"2487",0.40865599250743,63,"yes","Republican","Yes","In person on election day"
"2488",1.74626066321922,26,"yes","Independent","Yes","In person on election day"
"2489",1.72616754343403,56,"yes","Democrat","Yes","In person on election day"
"2490",2.76154208774064,27,"yes","Republican","Yes","In person on election day"
"2491",0.985685827329419,63,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2492",0.0295165720529362,47,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2493",1.34288412470503,52,"yes","Democrat","Yes","In person on election day"
"2494",0.213824555420892,31,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2495",0.854047686439879,36,"yes","Democrat","Yes","In person on election day"
"2496",1.31961590268037,26,"yes","Democrat","Yes","In person on election day"
"2497",0.403199380351407,30,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2498",0.536693305128688,83,"yes","Democrat","Yes","Voted by mail or absentee"
"2499",0.712603411303404,69,"yes","Democrat","Yes","Voted by mail or absentee"
"2500",0.205770115208377,38,"yes","Other","Yes","Voted by mail or absentee"
"2501",0.625002983803127,60,"yes","Independent","Yes","In person on election day"
"2502",0.271842629832845,45,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2503",0.494929295528943,90,"yes","Independent","Yes","In person on election day"
"2504",0.416936614586107,70,"yes","Democrat","Yes","In person on election day"
"2505",0.535433105501413,67,"yes","Democrat","Yes","In person early"
"2506",0.353071738719382,66,"yes","Democrat","Yes","In person early"
"2507",0.761712274881218,74,"yes","Republican","Yes","In person on election day"
"2508",0.754490519148596,57,"yes","Republican","Yes","In person on election day"
"2509",0.280325559076255,76,"yes","Democrat","Yes","In person on election day"
"2510",2.14146633356331,70,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"2511",0.761712274881218,72,"yes","Democrat","Yes","In person on election day"
"2512",0.353071738719382,83,"yes","Independent","Yes","Voted by mail or absentee"
"2513",0.741090507510522,65,"yes","Independent","Yes","In person early"
"2514",1.01730104785757,59,"yes","Republican","Yes","In person on election day"
"2515",1.69193690063189,45,"yes","Republican","Yes","In person on election day"
"2516",0.459068300180599,47,"yes","Other","Yes","In person early"
"2517",0.777844737200935,77,"yes","Independent","Yes","In person on election day"
"2518",0.500416629903994,60,"yes","Independent","Yes","In person on election day"
"2519",0.948513375116323,64,"yes","Independent","Yes","In person early"
"2520",0.261303084279446,71,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2521",0.271842629832845,40,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2522",0.948513375116323,57,"yes","Democrat","Yes","In person on election day"
"2523",0.0984246783317449,74,"yes","Other","Yes","In person early"
"2524",0.761712274881218,76,"yes","Republican","Yes","In person on election day"
"2525",0.777844737200935,82,"yes","Republican","Yes","In person on election day"
"2526",0.699616531224274,83,"yes","Independent","Yes","Voted by mail or absentee"
"2527",0.479174218674241,57,"yes","Democrat","Yes","In person early"
"2528",0.844119315138168,71,"yes","Democrat","Yes","Voted by mail or absentee"
"2529",0.55489742938685,66,"yes","Democrat","Yes","Voted by mail or absentee"
"2530",0.710977698585883,53,"yes","Republican","Yes","In person on election day"
"2531",0.949959418693993,80,"yes","Independent","Yes","In person on election day"
"2532",0.274220803552183,39,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2533",0.980498867361204,68,"yes","Republican","Yes","In person on election day"
"2534",0.37438740899115,59,"yes","Democrat","Yes","In person on election day"
"2535",0.993931644733483,45,"yes","Democrat","Yes","Voted by mail or absentee"
"2536",0.497355016225877,69,"yes","Independent","Yes","In person early"
"2537",0.903686098708051,71,"yes","Independent","Yes","Voted by mail or absentee"
"2538",0.292353591898957,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2539",0.489504476699419,23,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2540",0.909972330887745,52,"yes","Republican","Yes","In person on election day"
"2541",0.570087973783348,47,"yes","Independent","Yes","In person on election day"
"2542",0.330156922537295,66,"yes","Independent","Yes","Voted by mail or absentee"
"2543",0.478253697492586,45,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2544",1.85963615663388,24,"yes","Democrat","Yes","In person early"
"2545",7.49512818649062,35,"yes","Democrat","No","In person on election day"
"2546",0.344770253854845,57,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2547",0.230601410526847,25,"yes","Independent","Yes","In person on election day"
"2548",0.217124699593779,34,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2549",1.69442207951104,52,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2550",0.248596634540819,67,"yes","Independent","Yes","Voted by mail or absentee"
"2551",1.98311351724252,20,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2552",1.08974070228025,38,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2553",0.315704813217389,64,"yes","Independent","Yes","In person on election day"
"2554",3.77782677455027,46,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"2555",0.208020007084187,64,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2556",1.02599311783602,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2557",0.509649931988706,58,"yes","Republican","Yes","In person on election day"
"2558",0.843759713109562,27,"yes","Independent","Yes","In person on election day"
"2559",1.5732342626877,22,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"2560",0.397421534749526,26,"yes","Democrat","Yes","In person on election day"
"2561",1.22637492461626,44,"yes","Democrat","Yes","In person on election day"
"2562",0.666615920912036,67,"yes","Democrat","Yes","In person early"
"2563",1.45155824501515,29,"yes","Republican","Yes","In person on election day"
"2564",0.996497225359101,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"2565",1.40137751737589,52,"yes","Republican","Yes","In person on election day"
"2566",1.26512972954166,35,"yes","Democrat","Yes","In person on election day"
